id,date,hour,day_of_week,day_name,month,is_weekend,is_holiday,is_festival,festival_type,special_event,weather,temperature,rainfall,previous_hour_visitors,previous_day_visitors,entry_rate,exit_rate,queue_length,number_of_open_gates,staff_available,average_service_time,waiting_time,visitor_count,crowd_level,risk_level,incident_count
3552,2025-05-28,23,2,Wednesday,5,0,0,0,None,0,Clear,24.7,0.0,1391,41715,182,177,155,3,29,2.68,24.9,455,LOW,LOW,0
3553,2025-05-29,0,3,Thursday,5,0,0,0,None,0,Clear,22.7,0.0,455,42411,23,17,10,3,17,2.67,8.1,50,LOW,LOW,0
3554,2025-05-29,1,3,Thursday,5,0,0,0,None,0,Clear,24.0,0.0,50,42411,215,198,153,2,16,3.33,32.0,481,LOW,LOW,0
3555,2025-05-29,2,3,Thursday,5,0,0,0,None,0,Clear,25.6,0.0,481,42411,91,83,60,2,29,2.22,13.1,226,LOW,LOW,0
3556,2025-05-29,3,3,Thursday,5,0,0,0,None,0,Clear,26.4,0.0,226,42411,68,72,94,3,17,2.57,17.9,168,LOW,LOW,0
3557,2025-05-29,4,3,Thursday,5,0,0,0,None,0,Clear,28.5,0.0,168,42411,493,376,314,4,23,2.73,34.8,956,LOW,LOW,0
3558,2025-05-29,5,3,Thursday,5,0,0,0,None,0,Clear,33.4,0.0,956,42411,708,719,540,3,24,2.87,64.8,1558,LOW,LOW,0
3559,2025-05-29,6,3,Thursday,5,0,0,0,None,0,Clear,33.3,0.0,1558,42411,1113,771,677,4,25,2.46,59.9,2067,LOW,LOW,0
3560,2025-05-29,7,3,Thursday,5,0,0,0,None,0,Clear,32.3,0.0,2067,42411,1518,1112,1471,3,15,3.02,174.0,2797,LOW,MEDIUM,0
3561,2025-05-29,8,3,Thursday,5,0,0,0,None,0,Cloudy,35.6,0.0,2797,42411,1581,1208,1738,1,27,2.74,609.0,3363,MODERATE,HIGH,0
3562,2025-05-29,9,3,Thursday,5,0,0,0,None,0,Heavy Rain,39.5,38.8,3363,42411,1159,1141,2310,3,15,3.07,246.2,2498,LOW,CRITICAL,0
3563,2025-05-29,10,3,Thursday,5,0,0,0,None,0,Clear,38.4,0.0,2498,42411,1108,1011,1010,3,26,2.69,116.7,2507,LOW,MEDIUM,0
3564,2025-05-29,11,3,Thursday,5,0,0,0,None,0,Light Rain,41.1,5.9,2507,42411,858,629,620,2,18,2.41,109.8,1743,LOW,MEDIUM,0
3565,2025-05-29,12,3,Thursday,5,0,0,0,None,0,Clear,39.7,0.0,1743,42411,507,490,325,2,21,3.16,62.9,1103,LOW,LOW,0
3566,2025-05-29,13,3,Thursday,5,0,0,0,None,0,Clear,37.8,0.0,1103,42411,424,346,235,3,27,2.53,31.2,895,LOW,LOW,0
3567,2025-05-29,14,3,Thursday,5,0,0,0,None,0,Clear,40.3,0.0,895,42411,579,583,409,2,22,2.86,75.9,1213,LOW,LOW,0
3568,2025-05-29,15,3,Thursday,5,0,0,0,None,0,Cloudy,36.1,0.0,1213,42411,973,733,1062,2,26,2.84,182.5,1905,LOW,MEDIUM,0
3569,2025-05-29,16,3,Thursday,5,0,0,0,None,0,Clear,35.3,0.0,1905,42411,1053,839,786,4,22,2.7,68.3,2248,LOW,MEDIUM,1
3570,2025-05-29,17,3,Thursday,5,0,0,0,None,0,Clear,33.1,0.0,2248,42411,1331,1212,1825,2,15,3.39,313.4,3161,MODERATE,HIGH,0
3571,2025-05-29,18,3,Thursday,5,0,0,0,None,0,Cloudy,32.7,0.0,3161,42411,1425,1715,1161,4,18,2.71,99.6,3452,MODERATE,MEDIUM,1
3572,2025-05-29,19,3,Thursday,5,0,0,0,None,0,Clear,29.8,0.0,3452,42411,1629,1580,1185,4,28,2.67,103.4,3652,MODERATE,MEDIUM,0
3573,2025-05-29,20,3,Thursday,5,0,0,0,None,0,Clear,27.9,0.0,3652,42411,1610,1359,999,4,24,2.88,85.8,2947,LOW,MEDIUM,0
3574,2025-05-29,21,3,Thursday,5,0,0,0,None,0,Clear,26.4,0.0,2947,42411,807,648,600,2,16,2.89,107.3,1791,LOW,MEDIUM,0
3575,2025-05-29,22,3,Thursday,5,0,0,0,None,0,Clear,24.4,0.0,1791,42411,622,613,464,4,23,2.8,44.9,1267,LOW,LOW,0
3576,2025-05-29,23,3,Thursday,5,0,0,0,None,0,Clear,25.6,0.0,1267,42411,309,356,228,3,27,2.44,30.3,734,LOW,LOW,0
3577,2025-05-30,0,4,Friday,5,0,1,0,None,0,Cloudy,24.6,0.0,734,42782,160,111,98,2,16,2.8,22.8,297,LOW,LOW,0
3578,2025-05-30,1,4,Friday,5,0,1,0,None,0,Heavy Rain,23.5,20.1,297,42782,137,146,17,2,25,2.38,12.2,298,LOW,LOW,0
3579,2025-05-30,2,4,Friday,5,0,1,0,None,0,Cloudy,24.3,0.0,298,42782,22,23,64,3,20,2.67,13.8,50,LOW,LOW,0
3580,2025-05-30,3,4,Friday,5,0,1,0,None,0,Clear,27.1,0.0,50,42782,60,48,10,3,26,2.34,6.9,112,LOW,LOW,0
3581,2025-05-30,4,4,Friday,5,0,1,0,None,0,Clear,27.1,0.0,112,42782,283,282,302,3,23,2.91,42.1,610,LOW,LOW,0
3582,2025-05-30,5,4,Friday,5,0,1,0,None,0,Cloudy,28.1,0.0,610,42782,567,547,444,2,26,2.55,78.7,1345,LOW,MEDIUM,1
3583,2025-05-30,6,4,Friday,5,0,1,0,None,0,Cloudy,32.6,0.0,1345,42782,1074,856,594,4,27,2.32,52.9,1962,LOW,LOW,0
3584,2025-05-30,7,4,Friday,5,0,1,0,None,0,Clear,32.1,0.0,1962,42782,1242,1285,1639,2,26,2.44,282.8,2927,LOW,HIGH,0
3585,2025-05-30,8,4,Friday,5,0,1,0,None,0,Clear,38.3,0.0,2927,42782,1607,1778,1840,3,17,2.88,211.6,3629,MODERATE,HIGH,0
3586,2025-05-30,9,4,Friday,5,0,1,0,None,0,Light Rain,36.0,7.7,3629,42782,1373,1259,1487,3,17,3.1,170.9,3368,MODERATE,MEDIUM,0
3587,2025-05-30,10,4,Friday,5,0,1,0,None,0,Light Rain,38.5,3.1,3368,42782,1426,1306,1055,4,16,2.93,100.6,2902,LOW,MEDIUM,1
3588,2025-05-30,11,4,Friday,5,0,1,0,None,0,Clear,41.3,0.0,2902,42782,836,813,713,4,29,2.58,67.6,1937,LOW,LOW,0
3589,2025-05-30,12,4,Friday,5,0,1,0,None,0,Clear,41.7,0.0,1937,42782,673,664,515,3,15,3.0,66.8,1360,LOW,LOW,0
3590,2025-05-30,13,4,Friday,5,0,1,0,None,0,Cloudy,39.3,0.0,1360,42782,465,463,385,1,17,3.04,160.8,1144,LOW,HIGH,0
3591,2025-05-30,14,4,Friday,5,0,1,0,None,0,Clear,39.3,0.0,1144,42782,564,490,414,4,19,2.32,37.5,1154,LOW,LOW,0
3592,2025-05-30,15,4,Friday,5,0,1,0,None,0,Clear,38.5,0.0,1154,42782,724,734,596,4,25,2.61,55.6,1660,LOW,LOW,0
3593,2025-05-30,16,4,Friday,5,0,1,0,None,0,Clear,35.2,0.0,1660,42782,1177,1098,760,3,29,2.52,88.4,2305,LOW,MEDIUM,0
3594,2025-05-30,17,4,Friday,5,0,1,0,None,0,Light Rain,35.4,7.8,2305,42782,1648,1342,2390,2,22,2.83,409.5,3116,MODERATE,CRITICAL,0
3595,2025-05-30,18,4,Friday,5,0,1,0,None,0,Clear,31.3,0.0,3116,42782,1410,1438,1242,4,27,2.22,105.7,3322,MODERATE,MEDIUM,0
3596,2025-05-30,19,4,Friday,5,0,1,0,None,0,Clear,31.3,0.0,3322,42782,1701,1131,1933,3,27,2.67,222.2,3206,MODERATE,HIGH,0
3597,2025-05-30,20,4,Friday,5,0,1,0,None,0,Clear,27.9,0.0,3206,42782,1175,1159,889,1,27,2.89,239.1,2478,LOW,HIGH,0
3598,2025-05-30,21,4,Friday,5,0,1,0,None,0,Cloudy,24.6,0.0,2478,42782,970,740,641,4,26,2.63,65.6,1893,LOW,LOW,0
3599,2025-05-30,22,4,Friday,5,0,1,0,None,0,Clear,24.7,0.0,1893,42782,581,461,479,3,16,2.77,58.9,1117,LOW,LOW,0
3600,2025-05-30,23,4,Friday,5,0,1,0,None,0,Clear,22.7,0.0,1117,42782,140,94,100,3,15,2.82,18.7,267,LOW,LOW,0
3601,2025-05-31,0,5,Saturday,5,1,1,0,None,0,Clear,24.3,0.0,267,42459,88,72,30,3,29,2.77,5.9,166,LOW,LOW,0
3602,2025-05-31,1,5,Saturday,5,1,1,0,None,0,Clear,26.6,0.0,166,42459,22,24,10,4,17,2.9,10.3,50,LOW,LOW,0
3603,2025-05-31,2,5,Saturday,5,1,1,0,None,0,Clear,24.5,0.0,50,42459,63,52,10,4,18,3.05,4.1,125,LOW,LOW,0
3604,2025-05-31,3,5,Saturday,5,1,1,0,None,0,Clear,25.2,0.0,125,42459,131,107,114,3,22,2.56,21.9,240,LOW,LOW,0
3605,2025-05-31,4,5,Saturday,5,1,1,0,None,0,Cloudy,29.9,0.0,240,42459,484,386,350,2,21,2.7,70.2,1030,LOW,LOW,0
3606,2025-05-31,5,5,Saturday,5,1,1,0,None,0,Clear,30.8,0.0,1030,42459,837,809,612,3,18,2.62,75.6,1745,LOW,LOW,0
3607,2025-05-31,6,5,Saturday,5,1,1,0,None,0,Clear,29.7,0.0,1745,42459,1472,1312,1477,3,20,2.87,169.1,2942,LOW,HIGH,1
3608,2025-05-31,7,5,Saturday,5,1,1,0,None,0,Clear,36.1,0.0,2942,42459,2011,1678,2020,4,15,2.75,173.3,4193,MODERATE,HIGH,0
3609,2025-05-31,8,5,Saturday,5,1,1,0,None,0,Heavy Rain,37.7,17.0,4193,42459,1925,1549,2936,2,24,2.4,496.5,3787,MODERATE,CRITICAL,0
3610,2025-05-31,9,5,Saturday,5,1,1,0,None,1,Cloudy,36.7,0.0,3787,42459,2112,1917,3553,2,25,2.55,600.7,4295,MODERATE,CRITICAL,0
3611,2025-05-31,10,5,Saturday,5,1,1,0,None,1,Clear,38.8,0.0,4295,42459,1754,1362,2076,3,26,2.48,232.6,3689,MODERATE,HIGH,0
3612,2025-05-31,11,5,Saturday,5,1,1,0,None,1,Clear,39.9,0.0,3689,42459,1202,1364,881,3,15,3.17,104.0,2741,LOW,MEDIUM,0
3613,2025-05-31,12,5,Saturday,5,1,1,0,None,0,Clear,40.2,0.0,2741,42459,949,1026,709,3,20,2.58,80.4,2102,LOW,LOW,0
3614,2025-05-31,13,5,Saturday,5,1,1,0,None,0,Clear,37.5,0.0,2102,42459,804,622,639,3,24,2.71,77.6,1609,LOW,LOW,0
3615,2025-05-31,14,5,Saturday,5,1,1,0,None,0,Clear,40.0,0.0,1609,42459,753,840,604,4,21,2.57,55.2,1847,LOW,LOW,0
3616,2025-05-31,15,5,Saturday,5,1,1,0,None,0,Clear,36.2,0.0,1847,42459,1064,1247,967,4,27,2.72,89.9,2599,LOW,MEDIUM,0
3617,2025-05-31,16,5,Saturday,5,1,1,0,None,0,Clear,37.7,0.0,2599,42459,1663,1264,1322,4,17,2.9,118.3,3362,MODERATE,MEDIUM,0
3618,2025-05-31,17,5,Saturday,5,1,1,0,None,1,Clear,36.2,0.0,3362,42459,2509,2119,2944,4,23,3.14,256.1,4615,MODERATE,CRITICAL,0
3619,2025-05-31,18,5,Saturday,5,1,1,0,None,1,Clear,32.8,0.0,4615,42459,2783,2232,6848,6,32,2.41,342.2,5168,MODERATE,CRITICAL,0
3620,2025-05-31,19,5,Saturday,5,1,1,0,None,1,Clear,33.0,0.0,5168,42459,2788,1965,3030,5,39,2.44,208.6,5079,MODERATE,HIGH,0
3621,2025-05-31,20,5,Saturday,5,1,1,0,None,0,Clear,26.7,0.0,5079,42459,1884,1850,2438,3,22,3.07,282.8,4067,MODERATE,HIGH,0
3622,2025-05-31,21,5,Saturday,5,1,1,0,None,0,Clear,25.4,0.0,4067,42459,1385,1130,965,4,21,2.74,84.6,2728,LOW,MEDIUM,0
3623,2025-05-31,22,5,Saturday,5,1,1,0,None,0,Clear,26.4,0.0,2728,42459,965,829,925,2,22,2.65,164.8,2056,LOW,MEDIUM,0
3624,2025-05-31,23,5,Saturday,5,1,1,0,None,0,Cloudy,23.4,0.0,2056,42459,387,374,239,3,25,2.72,34.4,823,LOW,LOW,0
3625,2025-06-01,0,6,Sunday,6,1,1,0,None,0,Clear,21.6,0.0,823,61058,235,188,213,3,27,2.54,31.4,440,LOW,LOW,0
3626,2025-06-01,1,6,Sunday,6,1,1,0,None,0,Clear,24.8,0.0,440,61058,89,97,90,3,24,2.69,13.7,222,LOW,LOW,0
3627,2025-06-01,2,6,Sunday,6,1,1,0,None,0,Clear,27.2,0.0,222,61058,267,205,97,4,16,2.73,14.8,504,LOW,LOW,0
3628,2025-06-01,3,6,Sunday,6,1,1,0,None,0,Heavy Rain,24.7,38.6,504,61058,106,113,205,4,26,3.02,21.1,250,LOW,LOW,0
3629,2025-06-01,4,6,Sunday,6,1,1,0,None,0,Light Rain,27.4,10.3,250,61058,519,472,443,3,26,2.32,57.2,1224,LOW,LOW,0
3630,2025-06-01,5,6,Sunday,6,1,1,0,None,0,Light Rain,29.0,9.3,1224,61058,928,769,875,2,18,3.13,158.9,2027,LOW,MEDIUM,0
3631,2025-06-01,6,6,Sunday,6,1,1,0,None,0,Clear,30.6,0.0,2027,61058,1472,1168,1422,3,24,2.75,163.6,2962,LOW,MEDIUM,0
3632,2025-06-01,7,6,Sunday,6,1,1,0,None,0,Clear,37.1,0.0,2962,61058,1781,1616,3065,2,20,2.76,516.0,4448,MODERATE,CRITICAL,0
3633,2025-06-01,8,6,Sunday,6,1,1,0,None,0,Cloudy,36.8,0.0,4448,61058,2618,2278,2775,5,43,2.13,191.6,5395,MODERATE,HIGH,0
3634,2025-06-01,9,6,Sunday,6,1,1,0,None,1,Cloudy,38.5,0.0,5395,61058,2476,2102,2490,5,42,2.06,173.8,5080,MODERATE,HIGH,0
3635,2025-06-01,10,6,Sunday,6,1,1,0,None,1,Clear,35.4,0.0,5080,61058,2001,1726,1956,4,23,2.67,169.4,3811,MODERATE,HIGH,0
3636,2025-06-01,11,6,Sunday,6,1,1,0,None,1,Clear,38.4,0.0,3811,61058,1282,1265,1045,3,20,2.72,122.0,2618,LOW,MEDIUM,0
3637,2025-06-01,12,6,Sunday,6,1,1,0,None,0,Cloudy,39.1,0.0,2618,61058,1028,791,674,3,24,2.44,82.4,2081,LOW,LOW,0
3638,2025-06-01,13,6,Sunday,6,1,1,0,None,0,Cloudy,40.7,0.0,2081,61058,619,535,444,2,15,2.87,79.3,1335,LOW,LOW,0
3639,2025-06-01,14,6,Sunday,6,1,1,0,None,0,Cloudy,37.8,0.0,1335,61058,679,575,471,3,26,2.66,62.2,1554,LOW,LOW,0
3640,2025-06-01,15,6,Sunday,6,1,1,0,None,0,Cloudy,36.8,0.0,1554,61058,960,978,721,3,18,2.83,91.9,2277,LOW,MEDIUM,0
3641,2025-06-01,16,6,Sunday,6,1,1,0,None,0,Cloudy,38.3,0.0,2277,61058,1487,1632,1719,3,29,2.49,198.5,3542,MODERATE,HIGH,0
3642,2025-06-01,17,6,Sunday,6,1,1,0,None,1,Clear,36.6,0.0,3542,61058,1887,2076,2007,4,21,2.85,171.0,4651,MODERATE,HIGH,0
3643,2025-06-01,18,6,Sunday,6,1,1,0,None,1,Light Rain,31.2,9.0,4651,61058,2455,2407,2497,5,40,2.31,171.5,5220,MODERATE,HIGH,0
3644,2025-06-01,19,6,Sunday,6,1,1,0,None,1,Clear,30.1,0.0,5220,61058,2332,2191,3397,3,15,2.86,384.2,4937,MODERATE,CRITICAL,0
3645,2025-06-01,20,6,Sunday,6,1,1,0,None,0,Clear,26.5,0.0,4937,61058,1887,1481,2478,3,17,3.2,279.6,4114,MODERATE,HIGH,0
3646,2025-06-01,21,6,Sunday,6,1,1,0,None,0,Clear,28.9,0.0,4114,61058,1391,1239,926,4,20,3.23,86.1,2591,LOW,MEDIUM,0
3647,2025-06-01,22,6,Sunday,6,1,1,0,None,0,Clear,25.8,0.0,2591,61058,997,915,1049,2,27,2.53,179.8,2164,LOW,MEDIUM,0
3648,2025-06-01,23,6,Sunday,6,1,1,0,None,0,Clear,23.1,0.0,2164,61058,461,503,440,3,28,3.09,56.3,1138,LOW,LOW,0
3649,2025-06-02,0,0,Monday,6,0,0,0,None,0,Cloudy,21.3,0.0,1138,64585,236,221,122,3,26,2.89,17.4,524,LOW,LOW,0
3650,2025-06-02,1,0,Monday,6,0,0,0,None,0,Light Rain,25.3,12.0,524,64585,244,240,283,2,24,2.94,59.6,544,LOW,LOW,0
3651,2025-06-02,2,0,Monday,6,0,0,0,None,0,Clear,24.5,0.0,544,64585,159,143,79,3,29,2.48,13.7,316,LOW,LOW,0
3652,2025-06-02,3,0,Monday,6,0,0,0,None,0,Heavy Rain,25.0,25.8,316,64585,76,70,51,3,20,2.82,18.1,178,LOW,LOW,0
3653,2025-06-02,4,0,Monday,6,0,0,0,None,0,Cloudy,27.3,0.0,178,64585,288,322,180,3,26,2.77,29.3,655,LOW,LOW,0
3654,2025-06-02,5,0,Monday,6,0,0,0,None,0,Cloudy,31.6,0.0,655,64585,660,711,480,3,23,3.2,61.9,1457,LOW,LOW,0
3655,2025-06-02,6,0,Monday,6,0,0,0,None,0,Clear,31.7,0.0,1457,64585,1012,1015,858,3,22,2.74,100.7,2410,LOW,MEDIUM,0
3656,2025-06-02,7,0,Monday,6,0,0,0,None,0,Clear,35.9,0.0,2410,64585,1620,1078,1706,3,25,2.98,193.3,3002,MODERATE,HIGH,0
3657,2025-06-02,8,0,Monday,6,0,0,0,None,0,Clear,35.3,0.0,3002,64585,1857,1420,1753,1,17,3.15,456.9,3610,MODERATE,HIGH,0
3658,2025-06-02,9,0,Monday,6,0,0,0,None,0,Clear,36.2,0.0,3610,64585,1814,1485,2785,2,19,2.79,468.2,3519,MODERATE,CRITICAL,0
3659,2025-06-02,10,0,Monday,6,0,0,0,None,0,Cloudy,39.3,0.0,3519,64585,1181,1031,812,4,25,2.59,76.0,2632,LOW,LOW,0
3660,2025-06-02,11,0,Monday,6,0,0,0,None,0,Clear,42.0,0.0,2632,64585,720,616,567,3,17,2.92,74.3,1746,LOW,LOW,0
3661,2025-06-02,12,0,Monday,6,0,0,0,None,0,Cloudy,43.6,0.0,1746,64585,635,557,419,3,16,2.95,52.6,1173,LOW,LOW,0
3662,2025-06-02,13,0,Monday,6,0,0,0,None,0,Clear,37.0,0.0,1173,64585,467,350,183,2,15,3.05,37.2,870,LOW,LOW,0
3663,2025-06-02,14,0,Monday,6,0,0,0,None,0,Heavy Rain,39.7,21.5,870,64585,583,505,362,2,24,2.53,72.0,1116,LOW,LOW,0
3664,2025-06-02,15,0,Monday,6,0,0,0,None,0,Cloudy,38.9,0.0,1116,64585,683,636,483,2,29,2.37,89.9,1482,LOW,LOW,0
3665,2025-06-02,16,0,Monday,6,0,0,0,None,0,Cloudy,37.9,0.0,1482,64585,1320,919,1730,2,25,2.71,297.0,2441,LOW,HIGH,0
3666,2025-06-02,17,0,Monday,6,0,0,0,None,0,Clear,32.9,0.0,2441,64585,1657,1279,2432,2,17,2.93,412.8,3091,MODERATE,CRITICAL,0
3667,2025-06-02,18,0,Monday,6,0,0,0,None,0,Clear,33.6,0.0,3091,64585,1748,1580,1450,4,22,2.65,125.2,3556,MODERATE,MEDIUM,0
3668,2025-06-02,19,0,Monday,6,0,0,0,None,0,Clear,27.7,0.0,3556,64585,1792,1311,2555,2,26,2.71,431.0,3388,MODERATE,CRITICAL,0
3669,2025-06-02,20,0,Monday,6,0,0,0,None,0,Clear,28.8,0.0,3388,64585,1273,1192,954,4,26,2.42,82.8,2621,LOW,MEDIUM,0
3670,2025-06-02,21,0,Monday,6,0,0,0,None,0,Cloudy,25.3,0.0,2621,64585,815,755,672,2,18,2.94,118.5,1840,LOW,MEDIUM,0
3671,2025-06-02,22,0,Monday,6,0,0,0,None,0,Clear,24.8,0.0,1840,64585,494,567,391,4,24,3.08,38.0,1190,LOW,LOW,0
3672,2025-06-02,23,0,Monday,6,0,0,0,None,0,Light Rain,25.1,2.8,1190,64585,210,186,175,2,27,2.83,34.4,526,LOW,LOW,0
3673,2025-06-03,0,1,Tuesday,6,0,0,0,None,0,Clear,24.0,0.0,526,43887,22,22,14,3,18,2.69,6.3,50,LOW,LOW,0
3674,2025-06-03,1,1,Tuesday,6,0,0,0,None,0,Clear,22.1,0.0,50,43887,174,184,183,4,28,2.57,22.9,371,LOW,LOW,0
3675,2025-06-03,2,1,Tuesday,6,0,0,0,None,0,Clear,25.4,0.0,371,43887,297,194,166,2,27,2.86,34.8,549,LOW,LOW,0
3676,2025-06-03,3,1,Tuesday,6,0,0,0,None,0,Light Rain,30.3,10.2,549,43887,243,255,146,4,16,3.0,19.9,532,LOW,LOW,0
3677,2025-06-03,4,1,Tuesday,6,0,0,0,None,0,Cloudy,28.6,0.0,532,43887,492,457,403,1,23,3.03,229.8,1067,LOW,HIGH,0
3678,2025-06-03,5,1,Tuesday,6,0,0,0,None,0,Cloudy,27.5,0.0,1067,43887,770,690,559,4,16,2.84,54.0,1415,LOW,LOW,0
3679,2025-06-03,6,1,Tuesday,6,0,0,0,None,0,Clear,31.9,0.0,1415,43887,837,678,676,2,17,3.15,123.1,1915,LOW,MEDIUM,0
3680,2025-06-03,7,1,Tuesday,6,0,0,0,None,0,Clear,36.0,0.0,1915,43887,1525,1431,1551,3,26,2.35,178.2,2931,LOW,MEDIUM,0
3681,2025-06-03,8,1,Tuesday,6,0,0,0,None,0,Clear,38.2,0.0,2931,43887,2013,1386,2521,3,17,2.8,287.4,3679,MODERATE,CRITICAL,0
3682,2025-06-03,9,1,Tuesday,6,0,0,0,None,0,Clear,38.9,0.0,3679,43887,1441,1377,1201,4,17,2.44,104.8,3236,MODERATE,MEDIUM,0
3683,2025-06-03,10,1,Tuesday,6,0,0,0,None,0,Cloudy,42.2,0.0,3236,43887,1188,1044,843,3,23,2.39,100.9,2351,LOW,MEDIUM,0
3684,2025-06-03,11,1,Tuesday,6,0,0,0,None,0,Cloudy,37.5,0.0,2351,43887,829,625,651,2,29,2.39,113.7,1768,LOW,MEDIUM,0
3685,2025-06-03,12,1,Tuesday,6,0,0,0,None,0,Clear,43.5,0.0,1768,43887,574,616,456,2,23,2.9,84.9,1261,LOW,LOW,0
3686,2025-06-03,13,1,Tuesday,6,0,0,0,None,0,Clear,41.6,0.0,1261,43887,500,517,268,3,25,2.94,35.0,1047,LOW,LOW,0
3687,2025-06-03,14,1,Tuesday,6,0,0,0,None,0,Cloudy,37.5,0.0,1047,43887,466,390,273,2,26,2.63,50.4,1091,LOW,LOW,0
3688,2025-06-03,15,1,Tuesday,6,0,0,0,None,0,Clear,38.1,0.0,1091,43887,787,721,624,4,18,2.45,56.8,1609,LOW,LOW,0
3689,2025-06-03,16,1,Tuesday,6,0,0,0,None,0,Clear,33.6,0.0,1609,43887,1025,1034,752,3,29,2.32,90.4,2268,LOW,MEDIUM,0
3690,2025-06-03,17,1,Tuesday,6,0,0,0,None,0,Cloudy,31.8,0.0,2268,43887,1601,1339,2264,2,22,2.97,384.3,3045,MODERATE,CRITICAL,0
3691,2025-06-03,18,1,Tuesday,6,0,0,0,None,0,Clear,31.0,0.0,3045,43887,1713,1767,2695,2,22,2.97,455.9,3551,MODERATE,CRITICAL,0
3692,2025-06-03,19,1,Tuesday,6,0,0,0,None,0,Clear,29.6,0.0,3551,43887,1908,1605,2293,3,17,3.18,257.5,3734,MODERATE,HIGH,0
3693,2025-06-03,20,1,Tuesday,6,0,0,0,None,0,Clear,29.1,0.0,3734,43887,1438,1158,1343,3,27,2.44,159.8,2730,LOW,MEDIUM,0
3694,2025-06-03,21,1,Tuesday,6,0,0,0,None,0,Clear,24.0,0.0,2730,43887,1149,894,750,3,16,3.06,94.2,2245,LOW,MEDIUM,0
3695,2025-06-03,22,1,Tuesday,6,0,0,0,None,0,Cloudy,28.0,0.0,2245,43887,677,669,511,2,26,2.49,88.1,1511,LOW,LOW,0
3696,2025-06-03,23,1,Tuesday,6,0,0,0,None,0,Light Rain,25.6,6.7,1511,43887,265,240,161,3,21,3.39,25.5,529,LOW,LOW,0
3697,2025-06-04,0,2,Wednesday,6,0,0,0,None,0,Cloudy,23.2,0.0,529,44485,247,207,158,3,18,3.21,24.6,471,LOW,LOW,0
3698,2025-06-04,1,2,Wednesday,6,0,0,0,None,0,Clear,22.1,0.0,471,44485,119,108,84,4,17,2.96,14.3,218,LOW,LOW,0
3699,2025-06-04,2,2,Wednesday,6,0,0,0,None,0,Light Rain,23.9,3.9,218,44485,112,92,67,4,29,2.63,13.2,217,LOW,LOW,0
3700,2025-06-04,3,2,Wednesday,6,0,0,0,None,0,Light Rain,27.6,9.6,217,44485,114,129,127,2,24,2.47,26.5,270,LOW,LOW,0
3701,2025-06-04,4,2,Wednesday,6,0,0,0,None,0,Clear,26.9,0.0,270,44485,531,357,344,3,25,2.42,39.9,979,LOW,LOW,0
3702,2025-06-04,5,2,Wednesday,6,0,0,0,None,0,Light Rain,27.5,3.9,979,44485,653,590,456,2,25,2.32,79.1,1462,LOW,LOW,0
3703,2025-06-04,6,2,Wednesday,6,0,0,0,None,0,Clear,30.9,0.0,1462,44485,877,818,728,3,23,2.64,88.9,2154,LOW,MEDIUM,0
3704,2025-06-04,7,2,Wednesday,6,0,0,0,None,0,Clear,34.4,0.0,2154,44485,1586,1321,1629,3,18,2.92,183.9,3235,MODERATE,HIGH,0
3705,2025-06-04,8,2,Wednesday,6,0,0,0,None,0,Clear,34.2,0.0,3235,44485,2033,1840,2614,3,17,3.13,299.5,3714,MODERATE,CRITICAL,0
3706,2025-06-04,9,2,Wednesday,6,0,0,0,None,0,Clear,37.5,0.0,3714,44485,1581,1670,2312,2,24,3.11,395.6,3459,MODERATE,CRITICAL,0
3707,2025-06-04,10,2,Wednesday,6,0,0,0,None,0,Clear,39.2,0.0,3459,44485,1166,1008,913,3,21,2.77,110.8,2575,LOW,MEDIUM,0
3708,2025-06-04,11,2,Wednesday,6,0,0,0,None,0,Clear,37.7,0.0,2575,44485,865,709,728,2,15,2.87,125.7,1953,LOW,MEDIUM,0
3709,2025-06-04,12,2,Wednesday,6,0,0,0,None,0,Clear,41.5,0.0,1953,44485,654,726,506,4,16,3.06,50.3,1514,LOW,LOW,0
3710,2025-06-04,13,2,Wednesday,6,0,0,0,None,0,Cloudy,39.5,0.0,1514,44485,654,481,433,3,16,2.94,57.3,1292,LOW,LOW,0
3711,2025-06-04,14,2,Wednesday,6,0,0,0,None,0,Light Rain,40.2,4.1,1292,44485,460,447,405,3,28,2.73,53.8,1130,LOW,LOW,0
3712,2025-06-04,15,2,Wednesday,6,0,0,0,None,0,Clear,38.4,0.0,1130,44485,631,629,527,4,26,2.93,48.3,1441,LOW,MEDIUM,1
3713,2025-06-04,16,2,Wednesday,6,0,0,0,None,0,Clear,34.1,0.0,1441,44485,971,729,913,2,23,2.61,154.7,1851,LOW,MEDIUM,0
3714,2025-06-04,17,2,Wednesday,6,0,0,0,None,0,Cloudy,33.9,0.0,1851,44485,1263,1367,1196,3,23,2.73,141.7,2947,LOW,HIGH,1
3715,2025-06-04,18,2,Wednesday,6,0,0,0,None,0,Cloudy,32.5,0.0,2947,44485,1794,1525,2137,3,28,2.71,241.0,3575,MODERATE,HIGH,0
3716,2025-06-04,19,2,Wednesday,6,0,0,0,None,0,Clear,29.9,0.0,3575,44485,1523,1564,2232,2,26,2.51,376.6,3414,MODERATE,CRITICAL,0
3717,2025-06-04,20,2,Wednesday,6,0,0,0,None,0,Clear,27.4,0.0,3414,44485,1382,985,1731,2,17,2.89,294.4,2624,LOW,HIGH,0
